Steer;Driving
0.203866;0.0106141
0.203866;0.0212282
0.203866;0
0.203866;0.0106141
0.203866;0.0106141
0.203866;0.0106141
0.203866;0.0212282
0.203866;0.0106141
0.203866;0
0.203866;0
0.203866;0.0318423
0.203866;0.0212282
0.203866;0
0.203866;0.0106141
0.203866;0.0106141
0.203866;0.0212282
0.203866;0.0106141
0.203866;0.0212282
0.203866;0.0106141
0.203866;0.0106141
0.203866;0
0.203866;0.0106141
0.203866;0
0.203866;0
0.203866;0.0318423
0.203866;0.0106141
0.203866;0.0212282
0.203866;0.0106141
0.203866;0
0.203866;0.0212282
0.203866;0.0212282
0.203866;0.0106141
0.203866;0
0.203866;0.0212282
0.203866;0.0106141
0.203866;0.0318423
0.203866;0
0.203866;0.0106141
0.203866;0.0212282
0.203866;0
0.203866;0.0106141
0.203866;0.0106141
0.203866;0.0106141
0.203866;0.0106141
0.203866;0.0212282
0.203866;0.0106141
0.203866;0.0212282
0.203866;0
0.203866;0.0212282
0.203866;0.0106141
0.203866;0
0.203866;0.0212282
0.203866;0
0.203866;0.0212282
0.203866;0.0106141
0.203866;0.0106141
0.203866;0.0212282
0.203866;0.0106141
0.203866;0
0.203866;0
0.203866;0.0106141
0.203866;0
0.203866;0.0212282
0.203866;0.0212282
0.203866;0.0106141
0.203866;0.0212282
0.203866;0.0106141
0.203866;0.0106141
0.203866;0.0106141
0.203866;0
0.203866;0.0106141
0.203866;0.0106141
0.203866;0
0.203866;0.0106141
0.203866;0.0106141
0.203866;0.0106141
0.203866;0.0212282
0.203866;0.0106141
0.203866;0
0.203866;0.0106141
0.203866;0.0106141
0.203866;0.0106141
0.203866;0.0212282
0.203866;0
0.203866;0.0212282
0.203866;0.0106141
0.203866;0.0106141
0.203866;0
0.203866;0.0106141
0.203866;0.0106141
0.203866;0.0106141
0.203866;0.0106141
0.203866;0
0.203866;0.0318423
0.203866;0.0106141
0.203866;0.0106141
0.203866;0.0106141
0.203866;0.0106141
0.203866;0.0106141
0.203866;0
0.203866;0.0106141
0.203866;0
0.203866;0.0212282
0.203866;0
0.203866;0.0212282
0.203866;0.0106141
0.203866;0
0.203866;0.0106141
0.203866;0.0106141
0.203866;0.0106141
0.203866;0.0106141
0.203866;0.0106141
0.204019;0
0.205093;0.0212282
0.205707;0.0106141
0.207854;0.0212282
0.208468;0.0106141
0.208775;0
0.210462;0.0318423
0.211229;0.0106141
0.211843;0.0106141
0.212763;0.0212282
0.213223;0.0106141
0.213223;0.0212282
0.213223;0.0212282
0.213377;0.0106141
0.213377;0
0.213377;0.0212282
0.213377;0
0.213377;0.0106141
0.213377;0
0.213377;0.0424564
0.213377;0.0106141
0.213377;0.0318423
0.213377;0.0106141
0.213377;0.0106141
0.213377;0.0106141
0.213377;0
0.213377;0.0106141
0.213377;0.0212282
0.213377;0.0106141
0.213377;0.0106141
0.213377;0.0212282
0.213377;0.0318423
0.213377;0
0.213377;0.0106141
0.213377;0.0106141
0.213377;0.0106141
0.213377;0.0106141
0.213377;0.0212282
0.213377;0.0212282
0.213377;0.0106141
0.213377;0
0.21307;0.0106141
0.211229;0.0106141
0.209235;0.0106141
0.207701;0.0106141
0.204173;0.0106141
0.201258;0.0106141
0.19681;0.0212282
0.194202;0.0106141
0.193282;0
0.192361;0
0.189447;0.0318423
0.188219;0.0106141
0.187146;0.0106141
0.186225;0.0106141
0.184384;0.0212282
0.183464;0.0106141
0.18101;0.0212282
0.179936;0.0106141
0.178862;0.0106141
0.176254;0.0106141
0.173953;0.0106141
0.168738;0.0106141
0.163829;0.0106141
0.152017;0.0212282
0.135911;0.0212282
0.120878;0.0212282
0.113821;0.0106141
0.108759;0.0106141
0.100936;0.0106141
0.0983282;0
0.0958738;0
0.0889709;0.0212282
0.0809942;0.0212282
0.0779262;0.0106141
0.075932;0.0106141
0.0731709;0.0106141
0.0702563;0
0.0679553;0.0106141
0.0661146;0
0.0642738;0.0106141
0.0613592;0.0106141
0.0526155;0.0212282
0.048934;0
0.0319068;0.0212282
0.0253107;0.0106141
0.0167204;0.0106141
0.028532;0.0106141
0.0260777;0
0.0260777;0
0.0260777;0.0212282
-0.0153398;0.0212282
-0.0286854;0.0106141
-0.0446388;0.0212282
-0.0500078;0
-0.0581379;0
-0.0763922;0.0318423
-0.0909651;0.0106141
-0.0935728;0
-0.10201;0
-0.120878;0.0212282
-0.125633;0.0106141
-0.129928;0.0106141
-0.137598;0
-0.142507;0.0106141
-0.145115;0.0106141
-0.150177;0.0106141
-0.153551;0.0106141
-0.155546;0.0106141
-0.155546;0
-0.155546;0.0106141
-0.160608;0
-0.161835;0.0106141
-0.162295;0
-0.163062;0
-0.164596;0.0212282
-0.165363;0.0106141
-0.165517;0
-0.165517;0.0106141
-0.16613;0
-0.166284;0
-0.166437;0.0106141
-0.166437;0
-0.166437;0
-0.166437;0
-0.166437;0.0106141
-0.166437;0.0106141
-0.166437;0
-0.166437;0
-0.166437;0
-0.166437;0
-0.166437;0.0106141
-0.166437;0.0106141
-0.166437;0
-0.166437;0.0106141
-0.166437;0
-0.166437;0.0212282
-0.166437;0
-0.166437;0
-0.166437;0
-0.166437;0
-0.166437;0.0106141
-0.166437;0.0212282
-0.166437;0
-0.166437;0.0106141
-0.166437;0.0106141
-0.166437;0
-0.166437;0.0106141
-0.166437;0
-0.166437;0.0106141
-0.166437;0.0106141
-0.166437;0.0106141
-0.166437;0.0212282
-0.166437;0
-0.166437;0.0106141
-0.166437;0.0106141
-0.166437;0
-0.166437;0.0106141
-0.166437;0.0212282
-0.166437;0
-0.166437;0.0106141
-0.166437;0
-0.166437;0.0212282
-0.166437;0.0106141
-0.166437;0.0106141
-0.166437;0
-0.166437;0
-0.166437;0.0212282
-0.166437;0.0106141
-0.166437;0.0106141
-0.166437;0.0106141
-0.166437;0.0106141
-0.166437;0.0212282
-0.166437;0
-0.166437;0
-0.166437;0.0212282
-0.166437;0.0106141
-0.166437;0.0106141
-0.166437;0
-0.166437;0.0106141
-0.166437;0.0106141
-0.166437;0.0106141
-0.166437;0.0212282
-0.166437;0.0106141
-0.166437;0.0106141
-0.166437;0.0106141
-0.166437;0
-0.166437;0.0106141
-0.166437;0
-0.165977;0.0106141
-0.165056;0.0106141
-0.163062;0.0106141
-0.161528;0
-0.158614;0.0318423
-0.156926;0.0106141
-0.156926;0
-0.156159;0
-0.152478;0.0318423
-0.151097;0
-0.150484;0.0106141
-0.149563;0
-0.143274;0.0318423
-0.141586;0
-0.137291;0.0212282
-0.136217;0
-0.134377;0
-0.131922;0.0212282
-0.130082;0.0106141
-0.127934;0.0106141
-0.1264;0.0106141
-0.125633;0
-0.123332;0.0106141
-0.120264;0.0212282
-0.11735;0.0106141
-0.115816;0
-0.111827;0.0106141
-0.106918;0.0212282
-0.106151;0
-0.10293;0.0106141
-0.0969476;0
-0.0941864;0
-0.0903515;0.0106141
-0.0871301;0
-0.0777728;0.0212282
-0.0687223;0.0106141
-0.0641204;0
-0.0579845;0.0106141
-0.0523087;0.0106141
-0.045866;0.0106141
-0.0411107;0.0106141
-0.0378893;0.0106141
-0.0288388;0.0212282
-0.0210155;0.0106141
-0.0136524;0.0106141
-0.00889709;0
-0.00659612;0
-0.00184078;0
0.00184078;0
0.00429515;0
0.0079767;0
0.00997088;0
0.0122718;0
0.0156466;0
0.0170272;0
0.0177942;0
0.018868;0
0.0197884;0
0.0199418;0
0.0207087;0
0.0216291;0
0.0219359;0
0.0219359;0
0.0219359;0
0.0213223;0
0.019635;0
0.0171806;0
0.0136524;0
0.0116583;0
0.00951068;0
0.00720971;0
-0.00322136;-0.0106141
-0.0108913;-0.0106141
-0.0170272;0
-0.0208621;0
-0.0273049;-0.0106141
-0.0312932;0
-0.0383495;-0.0106141
-0.0423379;0
-0.0478602;0
-0.050468;-0.0106141
-0.0585981;-0.0106141
-0.0650408;-0.0106141
-0.0742447;-0.0212282
-0.0771592;0
-0.0817612;-0.0106141
-0.0843689;0
-0.0865165;-0.0106141
-0.0938796;-0.0212282
-0.0951068;0
-0.099402;-0.0212282
-0.101703;-0.0106141
-0.102777;-0.0106141
-0.104157;0
-0.104771;0
-0.106305;-0.0106141
-0.107839;-0.0106141
-0.109833;-0.0106141
-0.113668;-0.0318423
-0.114895;0
-0.116276;-0.0106141
-0.11781;-0.0106141
-0.118577;0
-0.119344;-0.0106141
-0.121031;-0.0106141
-0.121951;0
-0.122718;-0.0106141
-0.125633;-0.0212282
-0.127014;-0.0106141
-0.128854;-0.0106141
-0.130082;-0.0106141
-0.131002;-0.0106141
-0.131309;-0.0106141
-0.131616;0
-0.133303;-0.0106141
-0.133303;-0.0106141
-0.133303;-0.0106141
-0.133303;0
-0.133456;-0.0212282
-0.133456;-0.0212282
-0.133456;0
-0.133456;-0.0106141
-0.13361;0
-0.133917;-0.0212282
-0.13407;0
-0.134223;-0.0106141
-0.13453;-0.0106141
-0.13499;-0.0212282
-0.135297;-0.0106141
-0.136524;-0.0212282
-0.137138;0
-0.137751;-0.0106141
-0.138979;-0.0106141
-0.139592;-0.0106141
-0.140359;-0.0106141
-0.14128;-0.0106141
-0.141586;0
-0.1422;-0.0106141
-0.142967;-0.0106141
-0.144041;-0.0212282
-0.146495;-0.0212282
-0.147262;-0.0106141
-0.147569;0
-0.147876;0
-0.14895;-0.0212282
-0.149563;0
-0.14987;-0.0106141
-0.15033;0
-0.15079;0
-0.151251;-0.0106141
-0.151864;-0.0106141
-0.152324;-0.0106141
-0.153245;-0.0212282
-0.153551;-0.0106141
-0.153858;0
-0.154012;-0.0106141
-0.154318;-0.0106141
-0.154625;-0.0212282
-0.154779;0
-0.154932;-0.0212282
-0.155085;0
-0.155239;-0.0106141
-0.155239;-0.0106141
-0.155392;0
-0.155546;-0.0106141
-0.155546;-0.0106141
-0.155546;-0.0106141
-0.155699;-0.0212282
-0.155699;-0.0106141
-0.155699;-0.0212282
-0.155699;-0.0106141
-0.155699;-0.0106141
-0.155699;-0.0106141
-0.155699;-0.0106141
-0.155699;0
-0.155699;-0.0106141
-0.155699;0
-0.155699;0
-0.155699;-0.0106141
-0.155699;0
-0.155699;0
-0.155699;0
-0.155699;0
-0.155392;-0.0636846
-0.155085;0
-0.154625;-0.0106141
-0.153551;-0.0212282
-0.153091;0
-0.152784;0
-0.151864;-0.0212282
-0.151404;-0.0106141
-0.150944;-0.0106141
-0.150484;-0.0106141
-0.150023;-0.0106141
-0.149563;-0.0106141
-0.149256;-0.0106141
-0.148643;-0.0212282
-0.148336;0
-0.148029;-0.0106141
-0.147876;0
-0.147569;-0.0106141
-0.147262;-0.0106141
-0.147262;0
-0.146495;-0.0212282
-0.145882;-0.0106141
-0.144961;-0.0212282
-0.144041;0
-0.143581;0
-0.142047;-0.0212282
-0.141126;-0.0106141
-0.139899;0
-0.138672;0
-0.136678;-0.0106141
-0.135451;0
-0.13407;-0.0106141
-0.132229;-0.0106141
-0.129775;-0.0212282
-0.129008;0
-0.128087;-0.0106141
-0.127014;-0.0106141
-0.126247;-0.0106141
-0.12594;0
-0.125326;-0.0106141
-0.125019;-0.0106141
-0.124406;-0.0106141
-0.124252;-0.0106141
-0.122718;-0.0212282
-0.122718;0
-0.122718;0
-0.122565;-0.0106141
-0.122565;-0.0212282
-0.122565;-0.0106141
-0.122565;0
-0.122412;-0.0212282
-0.122412;-0.0106141
-0.122258;-0.0212282
-0.122258;-0.0106141
-0.122258;-0.0106141
-0.122258;0
-0.122258;-0.0106141
-0.122258;0
-0.122258;0
-0.122258;-0.0212282
-0.122258;0
-0.122258;-0.0212282
-0.122258;0
-0.122258;-0.0212282
-0.122258;0
-0.122258;-0.0318423
-0.122258;-0.0106141
-0.122258;-0.0106141
-0.122258;-0.0106141
-0.122258;-0.0212282
-0.122258;0
-0.122258;-0.0106141
-0.122258;0
-0.122258;-0.0106141
-0.122258;-0.0106141
-0.122258;0
-0.122258;-0.0318423
-0.122258;-0.0212282
-0.122258;0
-0.122258;-0.0106141
-0.122258;0
-0.122258;-0.0212282
-0.122258;0
-0.122258;0
-0.122258;0
-0.122258;-0.0318423
-0.122258;-0.0318423
-0.122258;-0.0106141
-0.122258;0
-0.122258;-0.0212282
-0.122258;0
-0.122258;0
-0.122258;0
-0.122258;-0.0530705
-0.122258;-0.0106141
-0.122258;-0.0106141
-0.122258;0
-0.122258;0
-0.122258;0
-0.122258;0
-0.123332;-0.0424564
-0.123946;-0.0106141
-0.125786;-0.0106141
-0.126247;-0.0106141
-0.12686;0
-0.127474;0
-0.128087;0
-0.129621;-0.0212282
-0.130388;0
-0.134223;-0.0318423
-0.135757;-0.0106141
-0.138979;-0.0212282
-0.141433;0
-0.143581;-0.0106141
-0.144654;0
-0.145575;0
-0.146802;-0.0106141
-0.148183;-0.0106141
-0.14895;0
-0.149717;-0.0106141
-0.151251;-0.0212282
-0.152171;0
-0.152938;-0.0106141
-0.154012;-0.0106141
-0.154932;-0.0106141
-0.155392;-0.0106141
-0.155699;0
-0.156006;-0.0212282
-0.156006;-0.0106141
-0.156006;-0.0212282
-0.156159;-0.0106141
-0.156159;0
-0.156159;0
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;-0.0212282
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;0
-0.156159;-0.0212282
-0.156159;0
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;-0.0212282
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;0
-0.156159;-0.0106141
-0.156159;0
-0.156159;-0.0106141
-0.156159;-0.0212282
-0.156159;0
-0.156159;-0.0212282
-0.156159;-0.0106141
-0.156159;0
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;-0.0212282
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;0
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;-0.0212282
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;0
-0.156159;-0.0106141
-0.156159;0
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;0
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;0
-0.156159;-0.0106141
-0.156159;0
-0.156159;-0.0212282
-0.156159;0
-0.156159;-0.0212282
-0.156159;0
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;0
-0.156159;-0.0106141
-0.156159;0
-0.156159;-0.0106141
-0.156159;-0.0212282
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;-0.0212282
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;0
-0.156159;0
-0.156159;-0.0318423
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;0
-0.156159;-0.0106141
-0.156159;0
-0.156159;0
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;-0.0212282
-0.156159;-0.0106141
-0.156159;-0.0212282
-0.156159;-0.0106141
-0.156159;0
-0.156159;-0.0106141
-0.156159;0
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;-0.0212282
-0.156159;-0.0212282
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;0
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;0
-0.156159;0
-0.156159;-0.0212282
-0.156159;-0.0106141
-0.156159;-0.0212282
-0.156159;0
-0.156159;0
-0.156159;-0.0106141
-0.156159;0
-0.156159;-0.0106141
-0.156159;-0.0106141
-0.156159;0
-0.156159;-0.0212282
-0.156006;0
-0.15079;-0.0424564
-0.148336;-0.0106141
-0.144348;0
-0.14174;-0.0106141
-0.136984;-0.0106141
-0.134223;-0.0106141
-0.133303;0
-0.125019;-0.0212282
-0.119497;-0.0318423
-0.116736;0
-0.114435;-0.0106141
-0.112901;-0.0106141
-0.11152;0
-0.109833;-0.0106141
-0.108759;-0.0106141
-0.106918;-0.0106141
-0.103237;-0.0212282
-0.0997088;-0.0212282
-0.097101;-0.0106141
-0.0948;0
-0.0931126;-0.0106141
-0.0911185;0
-0.0886641;-0.0106141
-0.0875903;0
-0.0863631;-0.0106141
-0.0852893;-0.0106141
-0.0845223;-0.0106141
-0.0839087;-0.0212282
-0.0834486;0
-0.0832952;-0.0106141
-0.0832952;-0.0106141
-0.0832952;-0.0106141
-0.0832952;-0.0212282
-0.0832952;-0.0106141
-0.0832952;-0.0212282
-0.0832952;0
-0.0832952;-0.0212282
-0.0832952;-0.0106141
-0.0832952;0
-0.0832952;0
-0.0832952;-0.0106141
-0.0832952;-0.0106141
-0.0832952;-0.0212282
-0.0832952;0
-0.0832952;-0.0106141
-0.0832952;-0.0212282
-0.0831418;-0.0106141
-0.0831418;0
-0.0831418;-0.0106141
-0.0831418;0
-0.0831418;0
-0.0831418;-0.0212282
-0.0831418;-0.0212282
-0.0831418;-0.0106141
-0.0831418;-0.0106141
-0.0831418;0
-0.0831418;-0.0106141
-0.0831418;-0.0106141
-0.0831418;-0.0106141
-0.0831418;-0.0106141
-0.0831418;-0.0318423
-0.0831418;0
-0.0831418;0
-0.0831418;-0.0106141
-0.0831418;0
-0.0831418;-0.0106141
-0.0831418;-0.0106141
-0.0831418;0
-0.0831418;0
-0.0831418;-0.0106141
-0.0831418;0
-0.0831418;-0.0212282
-0.0831418;-0.0106141
-0.0831418;-0.0106141
-0.0829884;0
-0.082835;-0.0106141
-0.082835;-0.0318423
-0.082835;0
-0.082835;-0.0212282
-0.082835;0
-0.082835;-0.0106141
-0.082835;-0.0106141
-0.082835;0
-0.082835;-0.0106141
-0.082835;0
-0.082835;0
-0.082835;-0.0318423
-0.082835;-0.0106141
-0.082835;-0.0212282
-0.082835;0
-0.082835;0
-0.082835;-0.0212282
-0.082835;-0.0106141
-0.082835;-0.0106141
-0.082835;0
-0.082835;-0.0106141
-0.082835;0
-0.082835;-0.0212282
-0.082835;-0.0212282
-0.082835;-0.0106141
-0.082835;-0.0106141
-0.082835;0
-0.082835;0
-0.082835;0
-0.082835;-0.0212282
-0.082835;-0.0318423
-0.082835;-0.0106141
-0.082835;0
-0.082835;-0.0106141
-0.082835;-0.0212282
-0.082835;0
-0.082835;0
-0.082835;-0.0318423
-0.082835;-0.0212282
-0.082835;0
-0.082835;-0.0212282
-0.082835;-0.0106141
-0.082835;-0.0212282
-0.082835;-0.0318423
-0.082835;-0.0106141
-0.082835;-0.0106141
-0.082835;-0.0106141
-0.082835;0
-0.082835;-0.0106141
-0.082835;-0.0106141
-0.082835;-0.0106141
-0.082835;0
-0.082835;-0.0106141
-0.082835;0
-0.082835;-0.0212282
-0.082835;-0.0106141
-0.082835;0
-0.082835;-0.0212282
-0.082835;-0.0106141
-0.082835;-0.0212282
-0.082835;0
-0.082835;0
-0.082835;-0.0424564
-0.082835;0
-0.082835;-0.0106141
-0.0829884;0
-0.083602;-0.0212282
-0.0839087;-0.0106141
-0.0846757;0
-0.0854427;-0.0106141
-0.0869767;-0.0212282
-0.0888175;-0.0212282
-0.0900447;-0.0106141
-0.0908117;0
-0.0915787;-0.0106141
-0.0929592;-0.0106141
-0.0935728;0
-0.0949534;-0.0106141
-0.0960272;-0.0106141
-0.0969476;0
-0.0992486;-0.0212282
-0.101703;-0.0212282
-0.101703;0
-0.103237;-0.0212282
-0.104311;-0.0106141
-0.105231;-0.0106141
-0.106305;0
-0.107072;-0.0106141
-0.107685;0
-0.109526;-0.0212282
-0.110907;-0.0106141
-0.112441;-0.0212282
-0.113208;0
-0.114128;0
-0.114742;-0.0106141
-0.115509;-0.0106141
-0.116122;-0.0106141
-0.117196;0
-0.11827;-0.0106141
-0.120264;-0.0212282
-0.122412;-0.0212282
-0.123332;-0.0106141
-0.123792;0
-0.124406;-0.0106141
-0.124406;0
-0.125633;-0.0212282
-0.1264;-0.0212282
-0.127167;-0.0106141
-0.128087;-0.0106141
-0.129928;-0.0212282
-0.130695;0
-0.131616;-0.0106141
-0.132229;0
-0.132996;-0.0106141
-0.133763;-0.0106141
-0.13407;0
-0.134837;-0.0212282
-0.13499;0
-0.135451;-0.0212282
-0.135911;-0.0106141
-0.136524;-0.0106141
-0.136831;0
-0.137445;-0.0106141
-0.137598;0
-0.138058;-0.0106141
-0.138212;-0.0106141
-0.138518;-0.0212282
-0.138825;-0.0106141
-0.138979;0
-0.139132;-0.0106141
-0.139132;0
-0.139285;0
-0.139439;-0.0106141
-0.139592;-0.0212282
-0.139746;-0.0106141
-0.139899;-0.0212282
-0.140052;-0.0106141
-0.140206;0
-0.140206;-0.0106141
-0.140206;-0.0106141
-0.140206;0
-0.140206;0
-0.140206;-0.0106141
-0.140206;0
-0.140206;-0.0212282
-0.140206;0
-0.140206;-0.0424564
-0.140206;0
-0.140206;-0.0106141
-0.140206;-0.0106141
-0.140206;0
-0.140206;-0.0106141
-0.140206;-0.0106141
-0.140206;0
-0.140206;-0.0106141
-0.140206;-0.0106141
-0.140206;-0.0212282
-0.140206;-0.0212282
-0.140206;0
-0.140206;-0.0106141
-0.140206;-0.0106141
-0.140206;0
-0.140206;-0.0106141
-0.140206;-0.0106141
-0.140206;-0.0106141
-0.140206;-0.0212282
-0.140206;-0.0106141
-0.140206;0
-0.140206;-0.0106141
-0.140206;0
-0.140206;-0.0106141
-0.139746;-0.0212282
-0.139132;-0.0318423
-0.138979;0
-0.138672;-0.0106141
-0.138518;-0.0106141
-0.138365;0
-0.138058;-0.0212282
-0.138058;-0.0106141
-0.137905;-0.0106141
-0.137751;-0.0212282
-0.137598;0
-0.137445;-0.0106141
-0.137291;-0.0106141
-0.137291;-0.0106141
-0.137291;0
-0.137291;-0.0106141
-0.137138;-0.0212282
-0.137138;-0.0106141
-0.137138;-0.0212282
-0.137138;-0.0106141
-0.137138;0
-0.137138;-0.0106141
-0.137138;0
-0.137138;-0.0106141
-0.137138;0
-0.137138;0
-0.137138;-0.0106141
-0.137138;-0.0106141
-0.137138;-0.0212282
-0.137138;0
-0.137138;-0.0106141
-0.137138;-0.0106141
-0.137138;0
-0.137138;-0.0106141
-0.137138;-0.0106141
-0.137138;-0.0212282
-0.137138;-0.0106141
-0.137138;-0.0212282
-0.137138;0
-0.136984;-0.0106141
-0.136984;-0.0106141
-0.136984;-0.0106141
-0.136984;0
-0.136984;-0.0212282
-0.136678;0
-0.135757;-0.0212282
-0.134837;-0.0106141
-0.134223;0
-0.13361;0
-0.132689;-0.0106141
-0.132229;0
-0.131155;-0.0212282
-0.130695;-0.0106141
-0.130235;-0.0212282
-0.130082;-0.0106141
-0.130082;0
-0.129928;0
-0.129928;-0.0106141
-0.129928;0
-0.129928;-0.0106141
-0.129928;0
-0.129928;-0.0106141
-0.129928;-0.0212282
-0.129928;-0.0106141
-0.129928;-0.0212282
-0.129928;0
-0.129928;-0.0106141
-0.129928;-0.0106141
-0.129928;0
-0.129928;-0.0106141
-0.129928;-0.0106141
-0.129928;-0.0212282
-0.129928;-0.0106141
-0.129928;-0.0106141
-0.129928;0
-0.129928;-0.0106141
-0.129928;-0.0106141
-0.129928;-0.0106141
-0.129928;-0.0106141
-0.129928;0
-0.129928;-0.0106141
-0.128854;-0.0106141
-0.120878;-0.0212282
-0.108146;-0.0212282
-0.10201;-0.0106141
-0.0943398;-0.0106141
-0.0845223;0
-0.0793068;0
-0.0714835;-0.0106141
-0.0625864;-0.0212282
-0.0570641;-0.0106141
-0.0570641;0
-0.0570641;-0.0212282
-0.0570641;0
-0.0515418;0
-0.0501612;-0.0530705
-0.0506214;0
-0.0552233;-0.0106141
-0.0552233;0
-0.0587515;-0.0106141
-0.0728641;-0.0212282
-0.0777728;-0.0106141
-0.0806874;0
-0.0825282;0
-0.0825282;0
-0.0905049;0
-0.0998621;-0.0530705
-0.102623;0
-0.109373;-0.0318423
-0.113821;0
-0.115202;0
-0.11827;-0.0106141
-0.120417;-0.0106141
-0.122258;0
-0.124713;-0.0106141
-0.126093;0
-0.130235;-0.0212282
-0.131309;-0.0106141
-0.13315;-0.0212282
-0.133456;-0.0106141
-0.13407;-0.0106141
-0.131616;-0.0106141
-0.128087;0
-0.118423;-0.0106141
-0.10201;-0.0106141
-0.0901981;-0.0106141
-0.0757787;-0.0106141
-0.0745515;0
-0.0739379;-0.0106141
-0.0739379;-0.0106141
-0.0739379;-0.0106141
-0.0739379;0
-0.0708699;-0.0212282
-0.063967;-0.0106141
-0.0420311;-0.0106141
-0.033134;-0.0106141
-0.0234699;-0.0106141
-0.016567;-0.0106141
-0.00230097;0
0.0102777;-0.0106141
0.0199418;-0.0106141
-0.0076699;-0.0106141
0.0148796;-0.0106141
0.018868;0
0.018868;0
0.0231631;0
0.0254641;-0.0318423
0.0265379;-0.0106141
0.0273049;0
0.0325204;-0.0212282
0.0386563;-0.0106141
0.0648874;-0.0212282
0.0708699;0
0.0776194;0
0.083602;-0.0106141
0.0866699;-0.0212282
0.0865165;0
0.0811476;-0.0212282
0.0779262;-0.0106141
0.075932;-0.0106141
0.0763922;-0.0106141
0.0786932;-0.0106141
0.0816078;0
0.0826816;0
0.0834486;-0.0106141
0.082068;-0.0106141
0.0773126;-0.0106141
0.0685689;0
0.0576777;-0.0106141
0.046633;-0.0106141
0.0414175;0
0.0365087;0
0.0326738;0
0.0299126;0
0.0257709;0
0.0230097;0
0.0217825;0
0.0162602;0
0.0153398;0
0.0147262;0
0.0158;0
0.0210155;0
0.0262311;0
0.0360485;0
0.0536893;0
0.0656544;0
0.0705631;0
0.0705631;0
0.0849825;0.0106141
0.0948;0
0.093266;0
0.0888175;0
0.0809942;0
0.0727107;0
0.064734;0
0.0555301;0
0.0507748;0
0.0383495;0
0.0372757;0
0.0299126;0
0.0291456;0
0.0242369;0
0.0210155;0
0.0193282;0
0.0179476;0
0.014266;0
0.0131922;0
0.0110447;0
0.0110447;0
0.0110447;0
0.0110447;0
0.0110447;0
0.0111981;0
0.0111981;0
0.0125786;0
0.0139592;0
0.014266;0
0.0144194;0
0.0144194;0
0.0148796;0
0.0148796;0
0.0151864;0
0.0151864;0
0.0151864;0
0.0159534;0
0.016567;0
0.0168738;0
0.0168738;0
0.0171806;0
0.0174874;0
0.0174874;0
0.0174874;0
0.0174874;0
0.0182544;0
0.0182544;0
0.0187146;0
0.0187146;0
0.018868;0
0.0190214;0
0.0191748;0
0.0194816;0
0.019635;0
0.0199418;0
0.0200951;0
17603.6;2272.55
